r,p,common,stroop,stay,subj
-0.36404,0.68067,1,-0.40273,1,88
-0.36404,0.68067,1,-0.40273,1,88
-1.364,-0.31933,-1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
2.636,0.68067,1,-0.40273,1,88
3.636,0.68067,1,-0.40273,1,88
2.636,0.68067,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,1,88
-1.364,-0.31933,-1,-0.40273,1,88
-1.364,-1.3193,-1,-0.40273,0,88
-1.364,-2.3193,1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,0,88
-1.364,0.68067,-1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,1,88
1.636,0.68067,1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,0,88
-1.364,-1.3193,-1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
2.636,0.68067,1,-0.40273,1,88
1.636,0.68067,1,-0.40273,1,88
-1.364,-0.31933,-1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,1,88
-1.364,-1.3193,1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,1,88
-1.364,-3.3193,-1,-0.40273,1,88
-1.364,-3.3193,1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,1,88
-1.364,-2.3193,1,-0.40273,1,88
2.636,0.68067,-1,-0.40273,1,88
2.636,0.68067,-1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
2.636,0.68067,1,-0.40273,1,88
-1.364,-1.3193,-1,-0.40273,1,88
-1.364,-1.3193,-1,-0.40273,1,88
3.636,0.68067,1,-0.40273,0,88
-1.364,-2.3193,1,-0.40273,1,88
-1.364,-2.3193,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,0,88
-1.364,-0.31933,1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,1,88
-1.364,-1.3193,-1,-0.40273,1,88
-1.364,-3.3193,-1,-0.40273,1,88
1.636,0.68067,1,-0.40273,1,88
2.636,0.68067,1,-0.40273,1,88
1.636,0.68067,1,-0.40273,1,88
-0.36404,0.68067,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,1,88
2.636,0.68067,-1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,0,88
1.636,0.68067,1,-0.40273,1,88
-0.36404,0.68067,1,-0.40273,1,88
-1.364,-0.31933,-1,-0.40273,1,88
-1.364,-2.3193,-1,-0.40273,0,88
-1.364,-1.3193,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,1,88
0.63596,0.68067,-1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,0,88
1.636,0.68067,1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
-1.364,0.68067,-1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,0,88
0.63596,0.68067,1,-0.40273,1,88
1.636,0.68067,-1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,0,88
-1.364,0.68067,-1,-0.40273,0,88
-1.364,0.68067,1,-0.40273,0,88
-0.36404,0.68067,1,-0.40273,1,88
-0.36404,0.68067,1,-0.40273,1,88
1.636,0.68067,-1,-0.40273,0,88
1.636,0.68067,1,-0.40273,1,88
-1.364,-1.3193,-1,-0.40273,1,88
3.636,0.68067,1,-0.40273,0,88
0.63596,0.68067,1,-0.40273,1,88
-1.364,-1.3193,1,-0.40273,0,88
-1.364,-1.3193,1,-0.40273,1,88
-1.364,-2.3193,-1,-0.40273,0,88
1.636,0.68067,-1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
0.63596,0.68067,1,-0.40273,1,88
-1.364,0.68067,1,-0.40273,0,88
1.636,0.68067,-1,-0.40273,1,88
1.636,0.68067,1,-0.40273,1,88
-1.364,-0.31933,1,-0.40273,0,88
-1.364,0.68067,1,-0.31013,0,89
-1.364,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,0,89
-1.364,-2.3193,1,-0.31013,0,89
-1.364,0.68067,-1,-0.31013,0,89
-1.364,-0.31933,1,-0.31013,0,89
0.63596,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,0,89
2.636,0.68067,-1,-0.31013,1,89
-1.364,-2.3193,1,-0.31013,1,89
-1.364,-1.3193,1,-0.31013,1,89
-1.364,-2.3193,1,-0.31013,1,89
-1.364,-0.31933,-1,-0.31013,0,89
2.636,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,-1.3193,1,-0.31013,1,89
-1.364,-3.3193,1,-0.31013,1,89
-1.364,0.68067,-1,-0.31013,0,89
-1.364,0.68067,1,-0.31013,0,89
-1.364,-1.3193,1,-0.31013,0,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,-2.3193,-1,-0.31013,0,89
-1.364,-2.3193,1,-0.31013,0,89
-1.364,-0.31933,1,-0.31013,0,89
1.636,0.68067,1,-0.31013,1,89
-1.364,-2.3193,1,-0.31013,1,89
-1.364,-3.3193,1,-0.31013,1,89
-0.36404,0.68067,-1,-0.31013,1,89
-1.364,-1.3193,1,-0.31013,0,89
0.63596,0.68067,-1,-0.31013,0,89
-1.364,-0.31933,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,-1.3193,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
-1.364,-1.3193,-1,-0.31013,0,89
3.636,0.68067,-1,-0.31013,1,89
-1.364,-2.3193,1,-0.31013,0,89
2.636,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
-1.364,-2.3193,-1,-0.31013,1,89
-1.364,-2.3193,-1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
-0.36404,0.68067,-1,-0.31013,1,89
1.636,0.68067,-1,-0.31013,1,89
0.63596,0.68067,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
-1.364,-0.31933,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
3.636,0.68067,1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-0.36404,0.68067,-1,-0.31013,1,89
0.63596,0.68067,-1,-0.31013,1,89
-1.364,-2.3193,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
-1.364,-0.31933,-1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
-1.364,-0.31933,-1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
-1.364,-3.3193,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
-1.364,-1.3193,-1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,0,89
-1.364,0.68067,1,-0.31013,0,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
2.636,0.68067,-1,-0.31013,1,89
-1.364,-3.3193,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
2.636,0.68067,-1,-0.31013,1,89
-1.364,-3.3193,-1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
-1.364,-1.3193,-1,-0.31013,1,89
-1.364,-2.3193,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
2.636,0.68067,1,-0.31013,1,89
-1.364,-2.3193,-1,-0.31013,1,89
-1.364,-2.3193,-1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-0.36404,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
2.636,0.68067,-1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
0.63596,0.68067,-1,-0.31013,1,89
1.636,0.68067,-1,-0.31013,1,89
-1.364,-1.3193,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,0.68067,-1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
2.636,0.68067,-1,-0.31013,1,89
-1.364,-2.3193,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,-3.3193,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,-0.31933,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,-1.3193,1,-0.31013,1,89
-1.364,-0.31933,1,-0.31013,1,89
0.63596,0.68067,-1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
-1.364,-0.31933,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
-1.364,-1.3193,-1,-0.31013,0,89
-1.364,-3.3193,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
2.636,0.68067,-1,-0.31013,1,89
1.636,0.68067,-1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
0.63596,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,-0.31013,1,89
1.636,0.68067,-1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
1.636,0.68067,1,-0.31013,1,89
-1.364,0.68067,1,0.061904,1,90
-1.364,-1.3193,1,0.061904,1,90
-1.364,-1.3193,1,0.061904,0,90
-0.36404,0.68067,1,0.061904,1,90
-1.364,-1.3193,-1,0.061904,0,90
-0.36404,0.68067,1,0.061904,1,90
-1.364,-2.3193,1,0.061904,1,90
-1.364,0.68067,1,0.061904,0,90
-1.364,0.68067,-1,0.061904,0,90
-1.364,-0.31933,1,0.061904,1,90
-1.364,-3.3193,1,0.061904,0,90
-0.36404,0.68067,1,0.061904,1,90
-1.364,-2.3193,-1,0.061904,1,90
2.636,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-1.364,-0.31933,1,0.061904,0,90
0.63596,0.68067,1,0.061904,1,90
-1.364,-2.3193,-1,0.061904,0,90
-1.364,-1.3193,1,0.061904,1,90
-1.364,-1.3193,1,0.061904,1,90
-1.364,-1.3193,1,0.061904,0,90
-1.364,0.68067,-1,0.061904,0,90
-1.364,-2.3193,1,0.061904,0,90
1.636,0.68067,1,0.061904,1,90
-1.364,-0.31933,1,0.061904,1,90
2.636,0.68067,1,0.061904,0,90
-1.364,-3.3193,1,0.061904,0,90
-1.364,0.68067,-1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
0.63596,0.68067,-1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,0,90
-0.36404,0.68067,1,0.061904,1,90
-1.364,-0.31933,-1,0.061904,0,90
3.636,0.68067,-1,0.061904,1,90
-1.364,-0.31933,1,0.061904,0,90
-1.364,0.68067,1,0.061904,1,90
2.636,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-1.364,-1.3193,-1,0.061904,0,90
1.636,0.68067,-1,0.061904,1,90
-1.364,-1.3193,1,0.061904,0,90
1.636,0.68067,1,0.061904,1,90
2.636,0.68067,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
-0.36404,0.68067,-1,0.061904,1,90
1.636,0.68067,-1,0.061904,1,90
0.63596,0.68067,-1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-1.364,-0.31933,-1,0.061904,0,90
-1.364,-0.31933,1,0.061904,0,90
2.636,0.68067,1,0.061904,1,90
3.636,0.68067,1,0.061904,1,90
2.636,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,0,90
-1.364,-0.31933,-1,0.061904,0,90
0.63596,0.68067,-1,0.061904,1,90
-1.364,-2.3193,1,0.061904,0,90
2.636,0.68067,1,0.061904,1,90
-1.364,-3.3193,-1,0.061904,0,90
-0.36404,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-1.364,-0.31933,-1,0.061904,0,90
-1.364,-1.3193,1,0.061904,0,90
2.636,0.68067,1,0.061904,1,90
-1.364,-3.3193,-1,0.061904,0,90
-1.364,-2.3193,1,0.061904,0,90
1.636,0.68067,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-1.364,-0.31933,-1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
-1.364,-0.31933,1,0.061904,0,90
-1.364,-2.3193,-1,0.061904,0,90
-1.364,-3.3193,1,0.061904,0,90
-1.364,-4.3193,1,0.061904,1,90
3.636,0.68067,1,0.061904,1,90
-1.364,-2.3193,-1,0.061904,0,90
-1.364,-3.3193,-1,0.061904,1,90
-1.364,-0.31933,1,0.061904,0,90
-1.364,-3.3193,1,0.061904,1,90
-1.364,0.68067,1,0.061904,0,90
-1.364,-2.3193,-1,0.061904,0,90
2.636,0.68067,-1,0.061904,1,90
-1.364,-1.3193,1,0.061904,0,90
2.636,0.68067,1,0.061904,1,90
3.636,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
2.636,0.68067,1,0.061904,1,90
2.636,0.68067,1,0.061904,1,90
-1.364,-1.3193,-1,0.061904,0,90
1.636,0.68067,-1,0.061904,1,90
-1.364,-2.3193,1,0.061904,0,90
-1.364,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
-0.36404,0.68067,-1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,0,90
3.636,0.68067,1,0.061904,1,90
-1.364,-0.31933,-1,0.061904,0,90
1.636,0.68067,-1,0.061904,1,90
-1.364,-1.3193,1,0.061904,0,90
0.63596,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
0.63596,0.68067,-1,0.061904,1,90
0.63596,0.68067,1,0.061904,0,90
-1.364,-0.31933,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-1.364,0.68067,-1,0.061904,1,90
-1.364,-2.3193,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
1.636,0.68067,-1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
0.63596,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.061904,1,90
-1.364,-0.31933,1,0.061904,0,90
-1.364,0.68067,-1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-0.36404,0.68067,1,0.061904,1,90
1.636,0.68067,-1,0.061904,1,90
-1.364,-0.31933,1,0.061904,1,90
-1.364,0.68067,1,0.061904,0,90
-1.364,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
2.636,0.68067,-1,0.061904,1,90
1.636,0.68067,-1,0.061904,1,90
-1.364,-0.31933,1,0.061904,1,90
0.63596,0.68067,1,0.061904,0,90
-1.364,0.68067,1,0.061904,1,90
1.636,0.68067,-1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
1.636,0.68067,1,0.061904,1,90
-1.364,0.68067,1,0.064941,1,92
-1.364,-2.3193,1,0.064941,0,92
2.636,0.68067,1,0.064941,0,92
-1.364,-2.3193,1,0.064941,1,92
2.636,0.68067,-1,0.064941,1,92
-1.364,-0.31933,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
-1.364,0.68067,-1,0.064941,0,92
-1.364,-0.31933,1,0.064941,0,92
-0.36404,0.68067,1,0.064941,0,92
-1.364,-2.3193,1,0.064941,0,92
-1.364,-2.3193,-1,0.064941,0,92
-1.364,-1.3193,1,0.064941,0,92
-1.364,-1.3193,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
-1.364,-0.31933,1,0.064941,0,92
0.63596,0.68067,1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,0,92
-1.364,-1.3193,1,0.064941,0,92
-0.36404,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
-1.364,0.68067,-1,0.064941,0,92
-0.36404,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
-1.364,-2.3193,1,0.064941,1,92
-1.364,-0.31933,1,0.064941,1,92
1.636,0.68067,-1,0.064941,1,92
-1.364,-2.3193,1,0.064941,0,92
2.636,0.68067,1,0.064941,1,92
-1.364,-0.31933,-1,0.064941,1,92
2.636,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
0.63596,0.68067,1,0.064941,1,92
-1.364,-0.31933,-1,0.064941,0,92
3.636,0.68067,-1,0.064941,1,92
-1.364,-2.3193,1,0.064941,0,92
2.636,0.68067,1,0.064941,1,92
2.636,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,1,92
-1.364,-0.31933,-1,0.064941,0,92
-1.364,-0.31933,1,0.064941,0,92
-1.364,0.68067,1,0.064941,0,92
-1.364,-0.31933,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
-0.36404,0.68067,1,0.064941,1,92
-0.36404,0.68067,-1,0.064941,1,92
1.636,0.68067,-1,0.064941,1,92
0.63596,0.68067,-1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
-1.364,-0.31933,-1,0.064941,0,92
-1.364,-0.31933,1,0.064941,0,92
2.636,0.68067,1,0.064941,1,92
3.636,0.68067,1,0.064941,1,92
2.636,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
-1.364,-0.31933,-1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,0,92
-1.364,-1.3193,1,0.064941,0,92
-1.364,-0.31933,1,0.064941,1,92
-1.364,-3.3193,-1,0.064941,0,92
-0.36404,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
-0.36404,0.68067,-1,0.064941,1,92
2.636,0.68067,1,0.064941,1,92
2.636,0.68067,1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,0,92
-1.364,-3.3193,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,1,92
-0.36404,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
0.63596,0.68067,1,0.064941,1,92
-1.364,-2.3193,-1,0.064941,1,92
-1.364,-4.3193,1,0.064941,0,92
-1.364,-0.31933,1,0.064941,1,92
-1.364,-0.31933,1,0.064941,0,92
-1.364,-2.3193,-1,0.064941,0,92
-1.364,-3.3193,-1,0.064941,1,92
-1.364,-0.31933,1,0.064941,0,92
0.63596,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,1,92
3.636,0.68067,-1,0.064941,1,92
2.636,0.68067,-1,0.064941,1,92
-1.364,-2.3193,1,0.064941,0,92
0.63596,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
-1.364,-0.31933,1,0.064941,0,92
2.636,0.68067,1,0.064941,1,92
2.636,0.68067,1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,1,92
-1.364,-2.3193,-1,0.064941,0,92
-1.364,-2.3193,1,0.064941,1,92
-1.364,-1.3193,1,0.064941,0,92
-1.364,0.68067,1,0.064941,1,92
-0.36404,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,1,92
-0.36404,0.68067,-1,0.064941,1,92
-1.364,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
3.636,0.68067,1,0.064941,0,92
1.636,0.68067,-1,0.064941,1,92
-1.364,-1.3193,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
-1.364,0.68067,1,0.064941,1,92
0.63596,0.68067,-1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
-1.364,0.68067,-1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,1,92
-0.36404,0.68067,1,0.064941,0,92
-1.364,-2.3193,1,0.064941,1,92
-1.364,-0.31933,-1,0.064941,0,92
-1.364,-0.31933,1,0.064941,0,92
-1.364,-0.31933,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
-1.364,0.68067,-1,0.064941,0,92
-1.364,0.68067,1,0.064941,0,92
-0.36404,0.68067,1,0.064941,1,92
-0.36404,0.68067,1,0.064941,1,92
1.636,0.68067,-1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
-1.364,-1.3193,-1,0.064941,1,92
-0.36404,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
1.636,0.68067,1,0.064941,1,92
2.636,0.68067,-1,0.064941,1,92
1.636,0.68067,-1,0.064941,0,92
0.63596,0.68067,1,0.064941,1,92
0.63596,0.68067,1,0.064941,0,92
-1.364,0.68067,1,0.064941,0,92
1.636,0.68067,-1,0.064941,1,92
1.636,0.68067,1,0.064941,0,92
1.636,0.68067,1,0.064941,1,92
-1.364,0.68067,1,0.54737,0,93
3.636,0.68067,1,0.54737,1,93
2.636,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
-1.364,-1.3193,-1,0.54737,1,93
-0.36404,0.68067,1,0.54737,0,93
-1.364,-2.3193,1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
-1.364,0.68067,-1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
-0.36404,0.68067,1,0.54737,1,93
3.636,0.68067,1,0.54737,1,93
-1.364,-2.3193,-1,0.54737,1,93
-1.364,-1.3193,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
0.63596,0.68067,1,0.54737,1,93
-1.364,-1.3193,1,0.54737,1,93
-1.364,-3.3193,1,0.54737,0,93
-1.364,-2.3193,-1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
-1.364,-1.3193,1,0.54737,0,93
-0.36404,0.68067,1,0.54737,1,93
-1.364,-2.3193,-1,0.54737,0,93
-0.36404,0.68067,1,0.54737,1,93
0.63596,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
-1.364,-2.3193,1,0.54737,1,93
-1.364,-0.31933,1,0.54737,1,93
1.636,0.68067,-1,0.54737,0,93
0.63596,0.68067,1,0.54737,1,93
2.636,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
0.63596,0.68067,1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
-0.36404,0.68067,1,0.54737,1,93
-1.364,-0.31933,-1,0.54737,1,93
-1.364,-0.31933,-1,0.54737,0,93
-1.364,-2.3193,1,0.54737,1,93
-1.364,-0.31933,1,0.54737,0,93
-1.364,-0.31933,1,0.54737,1,93
-1.364,-2.3193,-1,0.54737,1,93
-1.364,-2.3193,-1,0.54737,1,93
0.63596,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
2.636,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
-0.36404,0.68067,1,0.54737,0,93
-0.36404,0.68067,-1,0.54737,0,93
0.63596,0.68067,-1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
0.63596,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
-1.364,-0.31933,-1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
2.636,0.68067,1,0.54737,1,93
3.636,0.68067,1,0.54737,1,93
2.636,0.68067,1,0.54737,0,93
-1.364,0.68067,1,0.54737,0,93
-1.364,0.68067,1,0.54737,1,93
-0.36404,0.68067,-1,0.54737,1,93
1.636,0.68067,-1,0.54737,1,93
-1.364,-2.3193,1,0.54737,1,93
-1.364,-0.31933,1,0.54737,0,93
-1.364,0.68067,-1,0.54737,1,93
2.636,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
3.636,0.68067,-1,0.54737,1,93
-0.36404,0.68067,1,0.54737,0,93
2.636,0.68067,1,0.54737,1,93
-1.364,-3.3193,-1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
0.63596,0.68067,1,0.54737,0,93
-1.364,0.68067,-1,0.54737,0,93
-0.36404,0.68067,1,0.54737,1,93
-0.36404,0.68067,1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
0.63596,0.68067,1,0.54737,0,93
2.636,0.68067,-1,0.54737,1,93
-1.364,0.68067,1,0.54737,1,93
-1.364,-0.31933,1,0.54737,1,93
-1.364,-2.3193,1,0.54737,0,93
-1.364,-2.3193,-1,0.54737,1,93
-1.364,-2.3193,-1,0.54737,1,93
0.63596,0.68067,1,0.54737,1,93
-1.364,-3.3193,1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
-1.364,-1.3193,-1,0.54737,1,93
3.636,0.68067,1,0.54737,1,93
2.636,0.68067,1,0.54737,1,93
3.636,0.68067,1,0.54737,1,93
1.636,0.68067,1,0.54737,1,93
-1.364,-0.31933,1,0.54737,0,93
-1.364,-0.31933,1,0.54737,1,93
1.636,0.68067,-1,0.54737,0,93
-1.364,-3.3193,-1,0.54737,1,93
-0.36404,0.68067,1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
-1.364,-0.31933,1,0.54737,0,93
-0.36404,0.68067,1,0.54737,1,93
-1.364,0.68067,1,0.54737,0,93
-0.36404,0.68067,1,0.54737,0,93
-1.364,0.68067,1,0.54737,1,93
-1.364,-0.31933,1,0.54737,0,93
3.636,0.68067,1,0.54737,1,93
